StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
993529,16,20002603,3,2022,Nathan Knight,MIN,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
993530,8,20002658,3,2022,Cam Thomas,BKN,SG,0,1,0.00,0,22,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
993531,12,20002669,3,2022,Evan Mobley,CLE,C,2,2,70.50,72,30,15.00,25.00,60.0,14.00,22.00,63.6,1.00,3.00,33.3,6.00,8.00,75.0,4.00,11.00,15.00,7.00,0.00,4.00,3.00,9.00,37.00,74.50,73.25,0.00,0.00,0.00
993532,16,20002685,3,2022,McKinley Wright IV,MIN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
993533,28,20002689,3,2022,Jason Preston,LAC,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
993534,28,20002690,3,2022,Brandon Boston Jr.,LAC,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
993535,8,20002697,3,2022,Day'Ron Sharpe,BKN,C,0,1,0.00,0,22,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
993536,8,20002711,3,2022,Kessler Edwards,BKN,SF,0,3,2.50,14,45,0.00,5.00,0,0.00,1.00,0,0.00,4.00,0,0.00,0.00,0,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00,3.50,3.00,-15.00,0.00,0.00
993537,12,20002726,3,2022,RJ Nembhard Jr.,CLE,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
993538,8,20002751,3,2022,David Duke Jr.,BKN,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
993539,28,20002855,3,2022,Xavier Moon,LAC,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994085,2,20000561,3,2022,Isaiah Thomas,CHA,PG,0,1,6.90,5,57,1.00,4.00,25.0,0.00,3.00,0,1.00,1.00,100,0.00,0.00,0,2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,3.00,6.90,7.50,0.00,0.00,0.00
994086,24,20002536,3,2022,Devin Vassell,SA,SG,1,1,28.90,36,57,7.00,15.00,46.7,0.00,2.00,0,7.00,13.00,53.8,2.00,2.00,100,0.00,2.00,2.00,3.00,0.00,0.00,1.00,4.00,23.00,28.90,33.00,-6.00,0.00,0.00
994087,23,20001457,3,2022,Larry Nance Jr.,NO,PF,0,8,171.30,167,55,29.00,48.00,60.4,27.00,39.00,69.2,2.00,9.00,22.2,9.00,13.00,69.2,28.00,31.00,59.00,15.00,4.00,4.00,7.00,21.00,69.00,179.30,180.25,29.00,1.00,0.00
994088,2,20000833,3,2022,Gordon Hayward,CHA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994089,24,20002041,3,2022,Keita Bates-Diop,SA,SF,0,1,1.50,5,56,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,-7.00,0.00,0.00
994090,24,20002682,3,2022,Joe Wieskamp,SA,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994091,3,20001835,3,2022,John Collins,ATL,PF,4,5,84.60,121,36,19.00,39.00,48.7,15.00,28.00,53.6,4.00,11.00,36.4,5.00,10.00,50.0,2.00,21.00,23.00,6.00,2.00,1.00,5.00,12.00,47.00,87.60,91.75,-66.00,1.00,0.00
994092,23,20000455,3,2022,Jonas Valanciunas,NO,C,8,8,279.30,236,25,45.00,91.00,49.5,44.00,82.00,53.7,1.00,9.00,11.1,26.00,38.00,68.4,41.00,68.00,109.00,21.00,5.00,3.00,16.00,21.00,117.00,287.30,300.75,-16.00,5.00,0.00
994093,2,20002316,3,2022,Jalen McDaniels,CHA,PF,0,1,12.30,25,58,2.00,6.00,33.3,0.00,2.00,0,2.00,4.00,50.0,1.00,2.00,50.0,0.00,4.00,4.00,1.00,0.00,0.00,1.00,2.00,7.00,12.30,14.00,-5.00,0.00,0.00
994094,2,20002694,3,2022,JT Thor,CHA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994095,24,20002565,3,2022,Robert Woodard II,SA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994096,2,20002528,3,2022,LaMelo Ball,CHA,PG,1,1,43.00,38,20,7.00,25.00,28.0,3.00,11.00,27.3,4.00,14.00,28.6,8.00,10.00,80.0,2.00,3.00,5.00,8.00,1.00,0.00,3.00,5.00,26.00,44.00,46.75,-13.00,0.00,0.00
994097,2,20002671,3,2022,James Bouknight,CHA,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994098,2,20002279,3,2022,P.J. Washington,CHA,PF,1,1,33.20,38,10,7.00,10.00,70.0,4.00,5.00,80.0,3.00,5.00,60.0,0.00,0.00,0,0.00,6.00,6.00,2.00,1.00,2.00,0.00,4.00,17.00,36.20,35.00,-18.00,0.00,0.00
994099,23,20002010,3,2022,Devonte' Graham,NO,PG,0,8,44.00,70,42,7.00,22.00,31.8,2.00,6.00,33.3,5.00,16.00,31.2,7.00,8.00,87.5,2.00,8.00,10.00,4.00,1.00,1.00,4.00,3.00,26.00,46.00,49.00,4.00,0.00,0.00
994100,24,20002359,3,2022,Devontae Cacok,SA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994101,3,20000822,3,2022,Danilo Gallinari,ATL,SF,5,7,120.90,181,59,29.00,70.00,41.4,21.00,44.00,47.7,8.00,26.00,30.8,17.00,18.00,94.4,4.00,23.00,27.00,7.00,1.00,1.00,9.00,11.00,83.00,122.90,130.75,-15.00,0.00,0.00
994102,3,20001692,3,2022,Timothe Luwawu-Cabarrot,ATL,SG,0,6,26.80,42,36,5.00,10.00,50.0,2.00,5.00,40.0,3.00,5.00,60.0,2.00,2.00,100,0.00,9.00,9.00,2.00,0.00,0.00,2.00,8.00,15.00,26.80,29.75,10.00,0.00,0.00
994103,24,20001400,3,2022,Josh Richardson,SA,SF,0,1,19.40,31,51,4.00,9.00,44.4,2.00,5.00,40.0,2.00,4.00,50.0,2.00,2.00,100,0.00,2.00,2.00,2.00,1.00,0.00,0.00,2.00,12.00,20.40,20.50,-9.00,0.00,0.00
994104,3,20002531,3,2022,Onyeka Okongwu,ATL,C,1,7,94.50,153,21,11.00,19.00,57.9,11.00,19.00,57.9,0.00,0.00,0,9.00,12.00,75.0,12.00,28.00,40.00,3.00,5.00,4.00,7.00,28.00,31.00,103.50,100.00,17.00,0.00,0.00
994105,23,20002700,3,2022,Trey Murphy III,NO,SF,0,8,90.60,165,38,14.00,33.00,42.4,1.00,5.00,20.0,13.00,28.00,46.4,6.00,7.00,85.7,4.00,19.00,23.00,6.00,3.00,1.00,1.00,9.00,47.00,94.60,98.75,66.00,0.00,0.00
994106,3,20002268,3,2022,De'Andre Hunter,ATL,SF,7,7,179.70,233,12,53.00,100.00,53.0,39.00,66.00,59.1,14.00,34.00,41.2,18.00,22.00,81.8,4.00,27.00,31.00,5.00,4.00,1.00,13.00,22.00,138.00,184.70,196.25,-66.00,1.00,0.00
994107,3,20002740,3,2022,Chaundee Brown Jr.,ATL,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994108,23,20002600,3,2022,Naji Marshall,NO,SF,0,8,53.10,78,13,9.00,13.00,69.2,9.00,12.00,75.0,0.00,1.00,0,9.00,12.00,75.0,3.00,10.00,13.00,7.00,1.00,1.00,4.00,9.00,27.00,55.10,55.75,-2.00,0.00,0.00
994109,3,20001993,3,2022,Kevin Huerter,ATL,SG,7,7,143.90,212,4,28.00,67.00,41.8,15.00,29.00,51.7,13.00,38.00,34.2,3.00,4.00,75.0,3.00,19.00,22.00,25.00,7.00,3.00,12.00,24.00,72.00,153.90,157.50,-49.00,0.00,0.00
994110,3,20002657,3,2022,Jalen Johnson,ATL,SF,0,3,3.40,12,36,1.00,4.00,25.0,0.00,2.00,0,1.00,2.00,50.0,0.00,0.00,0,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,3.00,3.40,5.00,8.00,0.00,0.00
994111,23,20000519,3,2022,Tony Snell,NO,SG,0,1,0.00,3,48,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,-9.00,0.00,0.00
994112,3,20002660,3,2022,Sharife Cooper,ATL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994113,3,20001418,3,2022,Delon Wright,ATL,PG,0,7,128.50,176,21,19.00,36.00,52.8,13.00,20.00,65.0,6.00,16.00,37.5,7.00,11.00,63.6,15.00,20.00,35.00,19.00,4.00,3.00,7.00,3.00,51.00,135.50,136.75,41.00,0.00,0.00
994114,24,20000522,3,2022,Doug McDermott,SA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994115,23,20002732,3,2022,Jose Alvarado,NO,PG,0,8,111.10,155,53,21.00,47.00,44.7,12.00,26.00,46.2,9.00,21.00,42.9,13.00,17.00,76.5,5.00,8.00,13.00,15.00,8.00,1.00,9.00,22.00,64.00,120.10,120.75,-11.00,0.00,0.00
994116,24,20001687,3,2022,Jakob Poeltl,SA,C,1,1,32.30,31,13,7.00,10.00,70.0,7.00,10.00,70.0,0.00,0.00,0,2.00,4.00,50.0,3.00,6.00,9.00,1.00,2.00,1.00,2.00,3.00,16.00,35.30,33.75,4.00,0.00,0.00
994117,23,20002271,3,2022,Zion Williamson,NO,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994118,2,20002294,3,2022,Cody Martin,CHA,SF,0,1,13.70,21,51,0.00,3.00,0,0.00,2.00,0,0.00,1.00,0,2.00,4.00,50.0,1.00,5.00,6.00,1.00,2.00,0.00,1.00,3.00,2.00,15.70,14.50,-24.00,0.00,0.00
994119,24,20002566,3,2022,Tre Jones,SA,PG,0,1,9.90,16,49,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,1.00,2.00,50.0,1.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,4.00,10.90,10.50,-9.00,0.00,0.00
994120,23,20002274,3,2022,Jaxson Hayes,NO,PF,8,8,75.10,117,56,16.00,29.00,55.2,16.00,26.00,61.5,0.00,3.00,0,7.00,12.00,58.3,4.00,19.00,23.00,3.00,1.00,3.00,4.00,18.00,39.00,79.10,78.25,-33.00,0.00,0.00
994121,3,20000459,3,2022,Lou Williams,ATL,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994122,2,20002011,3,2022,Arnoldas Kulboka,CHA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994123,24,20001679,3,2022,Dejounte Murray,SA,PG,1,1,34.30,33,54,5.00,19.00,26.3,4.00,14.00,28.6,1.00,5.00,20.0,5.00,5.00,100,1.00,8.00,9.00,5.00,0.00,1.00,2.00,4.00,16.00,35.30,36.25,-4.00,0.00,0.00
994124,24,20002277,3,2022,Romeo Langford,SA,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994125,24,20002695,3,2022,Joshua Primo,SA,SG,1,1,5.40,10,26,0.00,3.00,0,0.00,3.00,0,0.00,0.00,0,0.00,0.00,0,0.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,5.40,5.50,0.00,0.00,0.00
994126,24,20002008,3,2022,Lonnie Walker IV,SA,SG,0,1,13.20,16,30,5.00,9.00,55.6,3.00,5.00,60.0,2.00,4.00,50.0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,12.00,13.20,14.25,-3.00,0.00,0.00
994127,24,20002758,3,2022,DJ Stewart Jr.,SA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994128,2,20001447,3,2022,Montrezl Harrell,CHA,PF,0,1,14.60,16,0,2.00,3.00,66.7,2.00,3.00,66.7,0.00,0.00,0,5.00,6.00,83.3,1.00,2.00,3.00,0.00,0.00,1.00,0.00,1.00,9.00,15.60,14.75,-11.00,0.00,0.00
994129,2,20000594,3,2022,Mason Plumlee,CHA,C,1,1,9.80,11,27,1.00,1.00,100,1.00,1.00,100,0.00,0.00,0,1.00,2.00,50.0,2.00,2.00,4.00,2.00,0.00,0.00,1.00,1.00,3.00,9.80,10.50,-10.00,0.00,0.00
994130,2,20002715,3,2022,Scottie Lewis,CHA,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994131,2,20002672,3,2022,Kai Jones,CHA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994132,3,20000800,3,2022,Gorgui Dieng,ATL,C,0,4,12.10,17,45,2.00,5.00,40.0,1.00,1.00,100,1.00,4.00,25.0,1.00,1.00,100,1.00,2.00,3.00,1.00,0.00,1.00,1.00,1.00,6.00,13.10,13.25,11.00,0.00,0.00
994133,2,20001393,3,2022,Kelly Oubre Jr.,CHA,SF,0,1,5.60,15,53,1.00,5.00,20.0,0.00,1.00,0,1.00,4.00,25.0,0.00,0.00,0,0.00,3.00,3.00,0.00,0.00,0.00,1.00,1.00,3.00,5.60,6.75,-5.00,0.00,0.00
994134,3,20002575,3,2022,Skylar Mays,ATL,SG,0,3,10.20,12,30,2.00,2.00,100,2.00,2.00,100,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,2.00,1.00,0.00,0.00,2.00,4.00,11.20,10.25,8.00,0.00,0.00
994135,3,20001745,3,2022,Bogdan Bogdanovic,ATL,SG,0,6,152.70,161,0,30.00,66.00,45.5,16.00,30.00,53.3,14.00,36.00,38.9,15.00,17.00,88.2,6.00,20.00,26.00,15.00,6.00,1.00,4.00,19.00,89.00,159.70,163.00,14.00,0.00,0.00
994136,23,20002538,3,2022,Kira Lewis Jr.,NO,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994137,2,20001413,3,2022,Terry Rozier,CHA,PG,1,1,25.30,36,29,8.00,22.00,36.4,6.00,14.00,42.9,2.00,8.00,25.0,3.00,3.00,100,2.00,2.00,4.00,3.00,0.00,0.00,5.00,2.00,21.00,25.30,29.00,-29.00,0.00,0.00
994138,23,20000620,3,2022,C.J. McCollum,NO,SG,8,8,302.60,315,29,70.00,172.00,40.7,49.00,109.00,45.0,21.00,63.00,33.3,23.00,33.00,69.7,11.00,37.00,48.00,40.00,4.00,7.00,21.00,21.00,184.00,313.60,326.00,5.00,0.00,0.00
994139,24,20002309,3,2022,Keldon Johnson,SA,SF,1,1,26.00,39,37,6.00,20.00,30.0,6.00,15.00,40.0,0.00,5.00,0,3.00,5.00,60.0,2.00,3.00,5.00,4.00,0.00,0.00,1.00,5.00,15.00,26.00,26.75,-2.00,0.00,0.00
994140,3,20001994,3,2022,Kevin Knox II,ATL,SF,0,3,28.10,11,7,7.00,11.00,63.6,1.00,1.00,100,6.00,10.00,60.0,2.00,2.00,100,1.00,2.00,3.00,1.00,2.00,0.00,3.00,1.00,22.00,30.10,32.75,9.00,0.00,0.00
994141,23,20002109,3,2022,Gary Clark,NO,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994142,2,20002003,3,2022,Miles Bridges,CHA,SF,1,1,22.80,29,55,5.00,11.00,45.5,5.00,7.00,71.4,0.00,4.00,0,2.00,2.00,100,1.00,3.00,4.00,4.00,0.00,1.00,2.00,4.00,12.00,23.80,24.00,-30.00,0.00,0.00
994143,2,20002567,3,2022,Nick Richards,CHA,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994144,23,20001671,3,2022,Brandon Ingram,NO,SF,8,8,332.10,307,52,81.00,158.00,51.3,70.00,129.00,54.3,11.00,29.00,37.9,46.00,57.00,80.7,5.00,43.00,48.00,47.00,4.00,2.00,27.00,17.00,219.00,338.10,356.50,6.00,2.00,0.00
994145,24,20001834,3,2022,Zach Collins,SA,C,0,1,9.40,16,47,2.00,4.00,50.0,2.00,3.00,66.7,0.00,1.00,0,1.00,2.00,50.0,1.00,1.00,2.00,0.00,0.00,1.00,0.00,2.00,5.00,10.40,9.50,-14.00,0.00,0.00
994146,23,20002378,3,2022,Jared Harper,NO,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994147,24,20002172,3,2022,Jock Landale,SA,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994148,3,20000549,3,2022,Clint Capela,ATL,C,4,4,90.50,83,21,11.00,18.00,61.1,11.00,18.00,61.1,0.00,0.00,0,4.00,8.00,50.0,12.00,28.00,40.00,3.00,3.00,4.00,2.00,5.00,26.00,97.50,95.00,-20.00,1.00,0.00
994149,23,20001405,3,2022,Willy Hernangomez,NO,C,0,1,4.40,1,55,1.00,4.00,25.0,1.00,3.00,33.3,0.00,1.00,0,0.00,0.00,0,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,4.40,4.50,-2.00,0.00,0.00
994150,23,20000452,3,2022,Garrett Temple,NO,SG,0,1,1.20,1,55,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.25,-2.00,0.00,0.00
994151,23,20002699,3,2022,Herbert Jones,NO,SF,8,8,174.90,296,19,28.00,57.00,49.1,20.00,38.00,52.6,8.00,19.00,42.1,19.00,24.00,79.2,11.00,21.00,32.00,15.00,13.00,8.00,11.00,31.00,83.00,195.90,186.00,-10.00,0.00,0.00
994152,3,20001989,3,2022,Trae Young,ATL,PG,7,7,225.20,260,32,43.00,118.00,36.4,31.00,62.00,50.0,12.00,56.00,21.4,41.00,50.00,82.0,5.00,26.00,31.00,50.00,4.00,2.00,38.00,16.00,139.00,231.20,253.25,-27.00,1.00,0.00
994941,10,20000587,3,2022,Thaddeus Young,TOR,PF,0,6,65.60,86,54,9.00,18.00,50.0,8.00,11.00,72.7,1.00,7.00,14.3,1.00,4.00,25.0,7.00,11.00,18.00,10.00,5.00,1.00,3.00,8.00,20.00,71.60,68.50,-6.00,0.00,0.00
994942,25,20000896,3,2022,Reggie Bullock,DAL,SF,18,18,371.40,707,17,61.00,151.00,40.4,9.00,20.00,45.0,52.00,131.00,39.7,16.00,18.00,88.9,8.00,74.00,82.00,30.00,22.00,1.00,8.00,48.00,190.00,394.40,405.50,35.00,0.00,0.00
994943,25,20000836,3,2022,Trey Burke,DAL,PG,0,10,43.60,37,3,11.00,22.00,50.0,7.00,12.00,58.3,4.00,10.00,40.0,7.00,7.00,100,0.00,3.00,3.00,4.00,1.00,0.00,1.00,3.00,33.00,44.60,46.25,-15.00,0.00,0.00
994944,25,20001832,3,2022,Frank Ntilikina,DAL,PG,0,12,61.90,124,34,8.00,24.00,33.3,2.00,4.00,50.0,6.00,20.00,30.0,1.00,1.00,100,2.00,10.00,12.00,9.00,8.00,1.00,7.00,19.00,23.00,70.90,69.00,-16.00,0.00,0.00
994945,10,20002018,3,2022,Isaac Bonga,TOR,PG,0,1,3.20,2,46,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,2.00,2.00,100,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,3.20,3.25,0.00,0.00,0.00
994946,10,20002728,3,2022,Justin Champagnie,TOR,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994947,21,20002273,3,2022,Jarrett Culver,MEM,SG,0,3,18.90,22,17,3.00,10.00,30.0,3.00,8.00,37.5,0.00,2.00,0,1.00,2.00,50.0,2.00,5.00,7.00,1.00,2.00,0.00,2.00,4.00,7.00,20.90,20.25,-20.00,0.00,0.00
994948,10,20002058,3,2022,Yuta Watanabe,TOR,SF,0,4,3.00,10,19,2.00,6.00,33.3,2.00,5.00,40.0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,3.00,3.50,-9.00,0.00,0.00
994949,7,20000544,3,2022,James Harden,PHI,SG,12,12,445.10,478,31,64.00,158.00,40.5,36.00,82.00,43.9,28.00,76.00,36.8,67.00,75.00,89.3,11.00,57.00,68.00,103.00,9.00,9.00,50.00,29.00,223.00,463.10,492.00,17.00,3.00,0.00
994950,10,20002662,3,2022,Scottie Barnes,TOR,SF,3,4,124.70,132,58,18.00,42.00,42.9,16.00,30.00,53.3,2.00,12.00,16.7,13.00,16.00,81.2,7.00,29.00,36.00,17.00,4.00,1.00,5.00,12.00,51.00,129.70,131.50,-27.00,1.00,0.00
994951,20,20001666,3,2022,Jamal Murray,DEN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994952,20,20000667,3,2022,Austin Rivers,DEN,PG,0,5,45.60,108,26,8.00,18.00,44.4,4.00,6.00,66.7,4.00,12.00,33.3,1.00,1.00,100,0.00,3.00,3.00,6.00,7.00,1.00,4.00,15.00,21.00,53.60,49.75,-8.00,0.00,0.00
994953,25,20000816,3,2022,Spencer Dinwiddie,DAL,PG,3,18,418.30,500,45,80.00,192.00,41.7,40.00,96.00,41.7,40.00,96.00,41.7,55.00,67.00,82.1,8.00,36.00,44.00,65.00,15.00,6.00,29.00,42.00,255.00,439.30,455.00,12.00,0.00,0.00
994954,7,20002608,3,2022,Myles Powell,PHI,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994955,26,20000487,3,2022,Andre Iguodala,GS,SF,0,7,37.40,61,24,4.00,9.00,44.4,3.00,6.00,50.0,1.00,3.00,33.3,2.00,3.00,66.7,3.00,4.00,7.00,12.00,0.00,2.00,4.00,11.00,11.00,39.40,40.25,-19.00,0.00,0.00
994956,17,20002299,3,2022,Eric Paschall,UTA,PF,0,4,16.00,24,17,3.00,6.00,50.0,2.00,4.00,50.0,1.00,2.00,50.0,1.00,1.00,100,1.00,4.00,5.00,0.00,1.00,0.00,0.00,3.00,8.00,17.00,16.75,9.00,0.00,0.00
994957,20,20000862,3,2022,DeMarcus Cousins,DEN,C,0,5,83.40,56,47,19.00,29.00,65.5,15.00,23.00,65.2,4.00,6.00,66.7,11.00,15.00,73.3,3.00,14.00,17.00,6.00,3.00,1.00,7.00,9.00,53.00,87.40,89.75,3.00,0.00,0.00
